ID,Type,SKU,Name,Tax class,In stock?,Weight (kg),Regular price,Categories,Tags,Shipping class,Images,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
31809,variable,GBFLBB01,Berry Love Cake,,1,,,"All Cakes, Cakes by Flavour > Blueberry Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Designer Cakes > Dripping Cakes",Blueberry Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31810,variation,,"Berry Love Cake - 0.5 Kg, Egg",parent,1,0.5,599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
31811,variation,,"Berry Love Cake - 0.5 Kg, Eggless",parent,1,0.5,599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
31812,variation,,"Berry Love Cake - 1 Kg, Egg",parent,1,1,1109,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31813,variation,,"Berry Love Cake - 1 Kg, Eggless",parent,1,1,1109,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31814,variation,,"Berry Love Cake - 1.5 Kg, Egg",parent,1,1.5,1559,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31815,variation,,"Berry Love Cake - 1.5 Kg, Eggless",parent,1,1.5,1559,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31816,variation,,"Berry Love Cake - 2 Kg, Egg",parent,1,2,1949,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31817,variation,,"Berry Love Cake - 2 Kg, Eggless",parent,1,2,1949,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berry-love-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31818,variable,GBFLBB05,Berrylicious Punch,,1,,,"All Cakes, Cakes by Flavour > Blueberry Cakes, Cakes by Flavour",Blueberry Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31819,variation,,"Berrylicious Punch - 0.5 Kg, Egg",parent,1,0.5,749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
31820,variation,,"Berrylicious Punch - 0.5 Kg, Eggless",parent,1,0.5,749,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
31821,variation,,"Berrylicious Punch - 1 Kg, Egg",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31822,variation,,"Berrylicious Punch - 1 Kg, Eggless",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31823,variation,,"Berrylicious Punch - 1.5 Kg, Egg",parent,1,1.5,2099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31824,variation,,"Berrylicious Punch - 1.5 Kg, Eggless",parent,1,1.5,2099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31825,variation,,"Berrylicious Punch - 2 Kg, Egg",parent,1,2,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31826,variation,,"Berrylicious Punch - 2 Kg, Eggless",parent,1,2,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/berrylicious-punch.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31827,variable,GBFLCH24,Best of Both Worlds Cake,,1,,,"Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Cakes for special occasion > Children's Day, Cakes by Flavour > Choco marble Cakes, Cakes by Flavour > Chocolate Cakes, Midnight cake delivery in Gurgaon",Choco marble cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31828,variation,,"Best of Both Worlds Cake - 0.5 Kg, Egg",parent,1,0.5,519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
31829,variation,,"Best of Both Worlds Cake - 0.5 Kg, Eggless",parent,1,0.5,519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
31830,variation,,"Best of Both Worlds Cake - 1 Kg, Egg",parent,1,1,959,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31831,variation,,"Best of Both Worlds Cake - 1 Kg, Eggless",parent,1,1,959,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31832,variation,,"Best of Both Worlds Cake - 1.5 Kg, Egg",parent,1,1.5,1349,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31833,variation,,"Best of Both Worlds Cake - 1.5 Kg, Eggless",parent,1,1.5,1349,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31834,variation,,"Best of Both Worlds Cake - 2 Kg, Egg",parent,1,2,1689,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31835,variation,,"Best of Both Worlds Cake - 2 Kg, Eggless",parent,1,2,1689,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/best-of-both-worlds-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31836,variable,GBSOTD00,Best Teacher Ever Cake,,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Teacher's Day",,,https://gurgaonbakers.com/wp-content/uploads/2020/12/best-teacher-ever-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31837,variation,,"Best Teacher Ever Cake - 1 Kg, Egg",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-teacher-ever-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31838,variation,,"Best Teacher Ever Cake - 1 Kg, Eggless",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-teacher-ever-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31839,variation,,"Best Teacher Ever Cake - 1.5 Kg, Egg",parent,1,1.5,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-teacher-ever-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31840,variation,,"Best Teacher Ever Cake - 1.5 Kg, Eggless",parent,1,1.5,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-teacher-ever-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31841,variable,GBFLRV10,Best-Selling Valentine's Day Cake,,1,,,"Anniversary Cakes > 10th Anniversary Cakes, Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, All Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Cakes by Flavour, Cakes by Flavour > Red Velvet Cakes, Cakes for special occasion > Valentine’s Day",Red Velvet Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31842,variation,,"Best-Selling Valentine's Day Cake - 1 Kg, Egg",parent,1,1,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31843,variation,,"Best-Selling Valentine's Day Cake - 1 Kg, Eggless",parent,1,1,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31844,variation,,"Best-Selling Valentine's Day Cake - 1.5 Kg, Egg",parent,1,1.5,2899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31845,variation,,"Best-Selling Valentine's Day Cake - 1.5 Kg, Eggless",parent,1,1.5,2899,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31846,variation,,"Best-Selling Valentine's Day Cake - 2 Kg, Egg",parent,1,2,3799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31847,variation,,"Best-Selling Valentine's Day Cake - 2 Kg, Eggless",parent,1,2,3799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/best-selling-valentines-day-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31848,variable,GBSORB01,Bestest Brother in the World Cake,,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Raksha Bandhan",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31849,variation,,"Bestest Brother in the World Cake - 1 Kg, Egg",parent,1,1,1179,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31850,variation,,"Bestest Brother in the World Cake - 1 Kg, Eggless",parent,1,1,1179,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31851,variation,,"Bestest Brother in the World Cake - 1.5 Kg, Egg",parent,1,1.5,1659,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31852,variation,,"Bestest Brother in the World Cake - 1.5 Kg, Eggless",parent,1,1.5,1659,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-brother-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31853,variable,GBSOTD02,Bestest Teacher in the World,,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Teacher's Day",,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,"1 Kg, 1.5 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31854,variation,,"Bestest Teacher in the World - 1 Kg, Egg",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31855,variation,,"Bestest Teacher in the World - 1 Kg, Eggless",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31856,variation,,"Bestest Teacher in the World - 1.5 Kg, Egg",parent,1,1.5,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31857,variation,,"Bestest Teacher in the World - 1.5 Kg, Eggless",parent,1,1.5,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/bestest-teacher-in-the-world-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31858,variable,GBFLBF13,Bewitching Black Forest Beauty,,1,,,"Anniversary Cakes > 1st Anniversary Cakes, Anniversary Cakes > All Anniversary Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Anniversary Cakes, Anniversary Cakes > Anniversary Cakes For Parents, Birthday Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes For Kids, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister, Midnight cake delivery in Gurgaon",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/bewitching-black-forest-beauty.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31859,variation,,"Bewitching Black Forest Beauty - 1 Kg, Egg",parent,1,1,1599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31860,variation,,"Bewitching Black Forest Beauty - 1 Kg, Eggless",parent,1,1,1599,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31861,variation,,"Bewitching Black Forest Beauty - 1.5 Kg, Egg",parent,1,1.5,2399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31862,variation,,"Bewitching Black Forest Beauty - 1.5 Kg, Eggless",parent,1,1.5,2399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31863,variation,,"Bewitching Black Forest Beauty - 2 Kg, Egg",parent,1,2,3199,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31864,variation,,"Bewitching Black Forest Beauty - 2 Kg, Eggless",parent,1,2,3199,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/bewitching-black-forest-beauty.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31865,variable,GBBCAl43,Birthday Cake with Colorful Flowers,,1,,,"Birthday Cakes > 1st Birthday Cakes, Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Birthday Cakes > Cakes For Kids, Customized Cakes, Designer Cakes, Designer Cakes > Princess Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/birthday-cake-with-colorful-flowers.jpg,WEIGHT,"1 Kg, 1.5 Kg, 2 Kg",1,1,1 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31866,variation,,"Birthday Cake with Colorful Flowers - 1.5 Kg, Egg",parent,1,1.5,2339,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31867,variation,,"Birthday Cake with Colorful Flowers - 1.5 Kg, Eggless",parent,1,1.5,2339,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31868,variation,,"Birthday Cake with Colorful Flowers - 2 Kg, Egg",parent,1,2,2919,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31869,variation,,"Birthday Cake with Colorful Flowers - 2 Kg, Eggless",parent,1,2,2919,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/birthday-cake-with-colorful-flowers.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31870,variable,GBFLCH20,Birthday Special Chocolate Cake,,1,,,"All Cakes, Cakes by Flavour, Cakes by Flavour > Chocolate Cakes",Chocolate cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/birthday-special-chocolate-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31871,variation,,"Birthday Special Chocolate Cake - 1 Kg, Egg",parent,1,1,1179,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31872,variation,,"Birthday Special Chocolate Cake - 1 Kg, Eggless",parent,1,1,1179,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31873,variation,,"Birthday Special Chocolate Cake - 1.5 Kg, Egg",parent,1,1.5,1659,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31874,variation,,"Birthday Special Chocolate Cake - 1.5 Kg, Eggless",parent,1,1.5,1659,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31875,variation,,"Birthday Special Chocolate Cake - 2 Kg, Egg",parent,1,2,2079,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31876,variation,,"Birthday Special Chocolate Cake - 2 Kg, Eggless",parent,1,2,2079,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/birthday-special-chocolate-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31877,variable,GBDVDC02,Black and White,,1,,,"All Cakes, Designer Cakes, Designer Cakes > Dripping Cakes",,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-and-white.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31878,variation,,"Black and White - 1.5 Kg, Egg",parent,1,1.5,1979,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31879,variation,,"Black and White - 1.5 Kg, Eggless",parent,1,1.5,1979,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31880,variation,,"Black and White - 2 Kg, Egg",parent,1,2,2639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31881,variation,,"Black and White - 2 Kg, Eggless",parent,1,2,2639,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31884,variable,GBSOVD08,Black and White Love Cake,,1,,,"All Cakes, Cakes for special occasion, Cakes for special occasion > Valentine’s Day",Valentines Day Cake,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31885,variation,,"Black and White Love Cake - 1 Kg, Egg",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31886,variation,,"Black and White Love Cake - 1 Kg, Eggless",parent,1,1,1399,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31887,variation,,"Black and White Love Cake - 1.5 Kg, Egg",parent,1,1.5,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31888,variation,,"Black and White Love Cake - 1.5 Kg, Eggless",parent,1,1.5,1999,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31889,variation,,"Black and White Love Cake - 2 Kg, Egg",parent,1,2,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31890,variation,,"Black and White Love Cake - 2 Kg, Eggless",parent,1,2,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/10/black-and-white-love-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31891,variable,GBCUCK01,Black and White Retro Cake,,1,,,"All Cakes, Customized Cakes",Custom Designer cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-and-white-retro-cake.jpg,WEIGHT,"1.5 Kg, 2 Kg",1,1,1.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31892,variation,,"Black and White Retro Cake - 1.5 Kg, Egg",parent,1,1.5,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31893,variation,,"Black and White Retro Cake - 1.5 Kg, Eggless",parent,1,1.5,2799,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31894,variation,,"Black and White Retro Cake - 2 Kg, Egg",parent,1,2,4099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31895,variation,,"Black and White Retro Cake - 2 Kg, Eggless",parent,1,2,4099,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-and-white-retro-cake.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31896,variable,GBFLBF00,Black Forest Beauty,,1,,,"All Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-forest-beauty.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31897,variation,,"Black Forest Beauty - 1 Kg, Egg",parent,1,1,861,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31898,variation,,"Black Forest Beauty - 1 Kg, Eggless",parent,1,1,861,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
31899,variation,,"Black Forest Beauty - 1.5 Kg, Egg",parent,1,1.5,1170,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Egg,,1,
31900,variation,,"Black Forest Beauty - 1.5 Kg, Eggless",parent,1,1.5,1170,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,1.5 Kg,,1,,OPTION,Eggless,,1,
31901,variation,,"Black Forest Beauty - 2 Kg, Egg",parent,1,2,1431,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,2 Kg,,1,,OPTION,Egg,,1,
31902,variation,,"Black Forest Beauty - 2 Kg, Eggless",parent,1,2,1431,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-beauty.jpg,WEIGHT,2 Kg,,1,,OPTION,Eggless,,1,
31903,variable,GBFLCH00,Aesthetic Black Forest Cake,,1,,,"Birthday Cakes > All Birthday Cakes, All Cakes, Birthday Cakes, Cakes by Flavour > Black Forest Cakes, Cakes by Flavour, Birthday Cakes > Cakes for Brother, Birthday Cakes > Cakes for Father, Birthday Cakes > Cakes for Friend, Birthday Cakes > Cakes For Her, Birthday Cakes > Cakes for Him, Birthday Cakes > Cakes For Kids, Birthday Cakes > Cakes for Mother, Birthday Cakes > Cakes for Sister",Black Forest Cake in Gurgaon,,https://gurgaonbakers.com/wp-content/uploads/2020/12/black-forest-cake-1.jpg,WEIGHT,"0.5 Kg, 1 Kg, 1.5 Kg, 2 Kg",1,1,0.5 Kg,OPTION,"Egg, Eggless",1,1,Eggless
31904,variation,,"Aesthetic Black Forest Cake - 0.5 Kg, Egg",parent,1,0.5,519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Egg,,1,
31905,variation,,"Aesthetic Black Forest Cake - 0.5 Kg, Eggless",parent,1,0.5,519,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,0.5 Kg,,1,,OPTION,Eggless,,1,
31906,variation,,"Aesthetic Black Forest Cake - 1 Kg, Egg",parent,1,1,1029,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Egg,,1,
31907,variation,,"Aesthetic Black Forest Cake - 1 Kg, Eggless",parent,1,1,1029,,,,https://gurgaonbakers.com/wp-content/uploads/2020/11/black-forest-cake.jpg,WEIGHT,1 Kg,,1,,OPTION,Eggless,,1,
